,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
4306,gp:AOqpTOG7k3Aj_fNY9BSMRqjnR1zKsakvolmOtQ-IRa_PgAQlm6bLs0e-zWXNsvkIqnl8c_8qujKya95dat10XA,Diya Joda,https://play-lh.googleusercontent.com/-GKtY3RaGKzY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5ywaO7BxijxcXGnQ6aJ7Vdt9BLQ/photo.jpg,"Excellent sleep aid. Good variety of sleep stories, all narrated beautifully with accompanying music. Rarely get to the end of one without falling asleep.",5,0,4.14,2019-10-14 11:02:25,,
4307,gp:AOqpTOEC8cvg6kyZl86COXs6Z5-Fjs7AsTKGrpBAH140F18fket4o1jUQz8HsTJHU5C_wMLYs-kaUH0b3R1yMQ,Davy Bourbon,https://play-lh.googleusercontent.com/-u7PHeeZGc0U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZ6l2sF0q1ezI3tRCXtb8uyU3bAw/photo.jpg,"This App has helped provide a consistent focus in the areas I needed in certain times of my life. Breathing, meditation and Calm and now use it daily. Can Highly recommend.",5,0,4.1,2018-10-20 03:32:38,,
4308,gp:AOqpTOH-5B-DSNw4CoRs6zML1SgqbjGqT8CdlU9G2fF9MNgNzWfr98QUU24M2jPkjpYJG25IZjQ9H2rj87wHTg,Ricky Randolph,https://play-lh.googleusercontent.com/a-/AOh14GjqU_2d11w48RC652QwTfq4ALhWwUr0ka_bb2lTavU,"First time trying the app. It's great! Really helps you to calm down and get focused. Helps you think clearly and focus. Try it, it's great!",5,0,4.13,2019-09-20 15:10:02,,
4309,gp:AOqpTOEGsLmz4EoU2LirqpPxkPDW8gGlN6kBNqHbwiniYtkHudhTYNYWHCyU93cZaxplMtwTAHXA8diOg0pOKg,Mz LuNa,https://play-lh.googleusercontent.com/-D63lW3h38QY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnK0NT8kAbydhkWQ6VhnLfPbA1jbw/photo.jpg,this is the best app I have downloaded ever. it has helped me sleep better be more relaxed enjoy a good story. it's amazing on so many different levels. I recommend this to anyone and everyone!!,5,1,4.21,2020-03-16 05:02:13,,
4310,gp:AOqpTOHPUmD_8ygeChvgf2T9zDbZVAEDA0r5MYbhclHtFcjI_23PhawMzVjhmJhe-_7U2-jp1qn2GHjEszBiXQ,Philippe CARPENTIER,https://play-lh.googleusercontent.com/-dOezcOq6c_A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmzEmK0dUPfKjuAWsiv6pekaI-73w/photo.jpg,Nice app. You have to pay to unlock most of the features (understandable) but the free ones are good enough to download it and give it a try.,5,0,4.6.3,2019-04-08 18:29:05,,
4311,gp:AOqpTOEAbsg9LKJkJpK0UhnIbjaMJjd4wwdJUSt8bt5cSRa6lBod8CR9WUcu8zDO-PnBV4mHLz27Ti3hLr87yQ,Carl Goddard,https://play-lh.googleusercontent.com/a-/AOh14GjWbbFLpkhZd-3Fd8kT4hu3lAMjogL-eVAbiClbXA,Looks like a good app for mental health well worth it,5,0,5.4,2020-09-29 16:11:33,,
4312,gp:AOqpTOE-PGT4BBhylSOcK4W2S3vZAdcgu3qoqjX5SW8qP0a9b3tdquOeihCgUosOem2pQFGYNkfKEg30zCvobA,LaDonna Cook,https://play-lh.googleusercontent.com/a-/AOh14Gi7VN3z5GHOckPqUiYNy5zvw69z9kOrXUxqvDdj8w,"The Calm app is life changing. Between naps, hanging clothes on the line and food prep, l listen to it at least once a day but usually several times.",5,0,4.17,2019-12-18 10:54:03,,
4313,gp:AOqpTOGtgG08XCfSIGmvjXyoEqOXWQwzfZMFhSnlLuGpscitM1N2uWSSa-sPrdZx1--E0qqhDYE9CCTpozJDqw,Tori Hayes,https://play-lh.googleusercontent.com/-Xjl87Zy5_bk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxmSQk2Jof5FEM0WJvuCv2TWFNsA/photo.jpg,I love all things about this app!! Very easy to use and so incredibly helpful! ❤ (I paid for the premium version) It's absolutely worth it!!,5,0,,2019-12-03 01:23:14,,
4314,gp:AOqpTOEM8fo4OhVcuHkZ0dCDGhBODkgP7zBGOZu0kkvGfR8KjQZxlYRGvShGiB3MZMNIF-zR1aCaIWwWuhNz5w,George Krizanovic,https://play-lh.googleusercontent.com/a-/AOh14GgRnzC1z0248dw-vNfCogj7gTIjJs90fZoJLiU6aw,Years of counseling and drugs have not brought me the peace that this app brings. Headspace is also great. I prefer Calm although the two together are awesome. SO worth the price.,5,0,4.19,2020-02-08 15:16:26,,
4315,gp:AOqpTOGqcmvDuzT5FpeaAoChewEuF8mJFw6ZS5ekLuIZRBQ-Yi-vYXhwOc9QFJhuqYE0mQPNF4J_y03Zc_wGCw,Nicole J,https://play-lh.googleusercontent.com/-G2ixYA5tRrg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmthC9suHgEPn4P0GE1xaAyreKgcw/photo.jpg,"This app is by far the best app ever. Thy keep updating it, I've never had issues with app bugs or things like that. It is an excellent value for the money. I recommend this to everyone!",5,0,4.17,2019-12-10 04:57:41,,
4316,gp:AOqpTOFojC-jCunREfPJmpk3doTGxU08O6bJvGwhrGPN65LYgV-j4MqzuKwPmI-IDKGw6W2uQJocW_jenATlDA,Delanie Jones,https://play-lh.googleusercontent.com/a-/AOh14GgiBfmkW094Hro88aYl4a9TmtNOoS1_DqyYRzafxQ,"love this app! I have a mood disorder and it does snap me out of a rage mood. That speaks volumes. Try it, you will love it!",5,0,4.4,2019-01-07 17:32:09,,
4317,gp:AOqpTOE2l-K-gDiKizJLyFbcTtgHaiCAM6-FqBMbaLFeEmycq_uju9i_hxFBXAVSymjrq1jtawjHV2pD7ehkBw,Priyanka Gaikwad,https://play-lh.googleusercontent.com/a-/AOh14GhmZbo-8V2a5aEdTBsa9gJSDMgDO4XLhvJ8GUSsFQ,Amazingly awesome app what a positive thought process behind it 👍 Should have the feature of keeping the nature sounds on when the screen is locked or the option to pause the sounds when we are taking 7 days training programme,5,0,4.6,2019-03-28 18:10:17,,
4318,gp:AOqpTOH8tPDRWLwSoFOvHijajqgl6AfRHMKO-Z3FDzofYBvJeotIZJ5IJBFnjR79tGlHtFt5cLcAhhYMVTlMgg,Simon Dawson The Food Career,https://play-lh.googleusercontent.com/a-/AOh14GgNS2Jg7wk5AHkyhihqVnXySVm4G0jJPrCxBWbmwBE,"Absolutely brilliant app Love this app alot, there are always new additions coming along and its varied enough to keep you interested long term. Great work!",5,0,4.16,2019-11-29 00:50:59,,
4319,gp:AOqpTOFlxCe6xzlZ6uAiVgc66oU_qhdTFdK7Kd4V1J791FD3Sav95cRZFCEQChNUTkrr6IX7ibll8FKObqobCg,Cortney Holles,https://play-lh.googleusercontent.com/a-/AOh14GhVfEEKnExCKinVdd27hou36ZoOeBBU3D1qAICbVw,"the variety of voices and styles means everyone can find a story, a meditation, music, and inspiration for whatever they need in the moment",5,3,4.7.1,2019-04-21 19:44:05,,
4320,gp:AOqpTOFbD6ONjxBpX6DGkPhMVsvBE-QHHx13iEXtTRr6dSAqwufG0txOLaotU0GyLxPTCt2DyIOTlghhhgq55g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent short meditation sessions. I've also tried the kids section with my nephew and he's found it helpful. Ideal for anyone with an active mind and busy life.,5,0,4.5,2019-02-16 12:21:40,,
4321,gp:AOqpTOEgOMdtuhoJJ19Ha5ldx7ipalVeI1jAPzjsDAYv-2kqEcMHB_nC-8GCHz9BYZZ8W7YehhpF7X1Dr8h66w,Nikola Julie Bleach,https://play-lh.googleusercontent.com/a-/AOh14GgXrbM1joEawmIcY0nG4BTkMeXiZESntv6yGjUe,Fabulous app i have been using sleeping tablets for over a year this app has helped me come off tablets and go to sleep naturally. I also play the meditaions in the car when my kids are being crazy... it calms them down straight away.,5,2,4.1,2018-09-25 17:23:10,,
4322,gp:AOqpTOEIX_5DtJAPis3p_vfdHooCSJSl5EIHDUO85u_JtFVBqkKlFxuP2ELaHRGTy_MQjyixcke6p3itn5lY1Q,Kathy Clark,https://play-lh.googleusercontent.com/-_3sFNm_TrbM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqFEBhv9VPtslYrQ7cYJfOZ33JpQ/photo.jpg,"Calm provides a peaceful oasis that allows me to slow down and remember my innate ability to Calm, reconnect and better deal with daily challenges. A balm for the spirit! Thank you.",5,0,4.20,2020-03-02 15:51:52,,
4323,gp:AOqpTOEVGvI00z4THVdyuUj56gR3atMsonePdQR1nZQZmh71m1-37sJOofTAQO65nvoIlKoHKEvBWsrd1W_9nA,Laura Thompson,https://play-lh.googleusercontent.com/a-/AOh14Ghh5FuANYrfkyokjOWJjd-hp3GOs-kNEtVCXR7p,"I love calm, use it daily now for sleep stories, tutorials and meditation 😊 thank you so much, I've needed something like this for a long time!",5,0,4.13,2019-09-07 20:34:09,,
4324,gp:AOqpTOGz4KlfLV_AwXt4q5Bwx7V9CuS18Ybq5ghB-AL3mf5HJKwTrYxYd1r3Bax8-gR-HJH1lk9MZmH6IdX18Q,DRpk,https://play-lh.googleusercontent.com/a-/AOh14Gj2XFeP1RssoonqEUNiNad2SDTfNRny1qKwynRZCA,If your serious about wanting to change your mindset of negative thinking. This will work. But your part is a must. At first it can be difficult. But it's how much do you really want to be free. It's up to me to choose and I did. Thanks very much for keeping this alive its helped me more than I can even attempt to say.,5,0,,2019-11-09 18:17:51,,
4325,gp:AOqpTOFa1evLXSOkUXZJx5NBWb-KLLZxoWVV0IjcOcr6vYjJ1woRG-XQaCP1kZLbEGdgC40l7vGmZp5v1cBDMg,kaytom kayla and tommie,https://play-lh.googleusercontent.com/a-/AOh14GjJvGk7SwisJQxOl7heAnoX6wk01ATJmjyncW6G,thie app is soo amazing it makes me feel more calm relax not as stressed as I am and when I am stressed just make me feel so unrelease and if my body feeling so tight that make my body feel relaxed even helped me calm and go to sleep especially taking a bath and using this and drinking a nice hot tea is really nice,5,1,4.11,2019-06-20 21:56:30,,
4326,gp:AOqpTOHGOU_z_WFMV8AxCmbUaPgScOoaAMLSdmn4P2tdcwgYr9VtuH284NemBThNDYG2dh1-BALwCGNYxEseGg,Anthony Downing,https://play-lh.googleusercontent.com/-ov2N5ULnBJU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckLgyAxLqbwa24vKfs2r9Ks2ey9Uw/photo.jpg,I LOVE falling asleep listening to the music and stuff they have on here. And even the stories. All around GREAT app in my opinion.,5,0,4.18.1,2020-02-06 15:13:20,,
4327,gp:AOqpTOGPxE4E1OvO-A5q6uZR5lxLv-UlZy-sNRJsyByPTZZaQF-5Ky64kjWYa3RiubQSP0mvtMoZk_DtFdo05g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Some great experiences for free. Easy to use and definately help me generate a greater sense of inner peace and a mindfulness of the present.,5,2,4.5.1,2019-02-19 21:20:24,,
4328,gp:AOqpTOHY5hLXzNv0ae1OzEKz61RfxuzZlo85velmLpGeApsLuoSRTXjMGeWsGr2L0IHHrtMFUnfkPbmY0KZAtA,Joshua Causer,https://play-lh.googleusercontent.com/-aSBZqrdDDrg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnmCNci3-mQbz82O2-1PEg8Wt_wsA/photo.jpg,Brilliant. Love that it takes you through step by step and theres something different everyday like the daily quote. Very informative too.,5,1,4.11.4,2020-02-22 12:01:40,,
4329,gp:AOqpTOHkYVJshXsB9FI2x8gz3FG17diG-C1LhpmRdT1mDRXrmnRZhQ20sKOXEnkVdifgMztkzqpAGSsArK4nNQ,Ifrah Iman,https://play-lh.googleusercontent.com/a-/AOh14GhjeDp7opxUktr4PAUXnbxZZBof4nmzwMOnt-HVEA,"I've tried many apps for mindfulness and this one is the best:) Update: Theres a glitch in Breathing option, where it plays breath out sound only and shows the breathout animation only. Please fix this",5,0,4.5.1,2019-02-26 01:03:41,,
4330,gp:AOqpTOHQKEgT9dFeswfrGDkljSyCcxchg-YgINFD9pShqQZfGScl5Koc7DW1L9CkJ7j2Rck0PqKa3esJiZh9rw,Pamela Fearns,https://play-lh.googleusercontent.com/-GQFRMLpsA4I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnheBSQBrXBx_iFIQfLfQIjZrP2IA/photo.jpg,"very helpful app in terms of managing stress and anxiety. you can dip in and out when you need to. has helped me control my thoughts, moods and stress levels.",5,0,4.23,2020-04-23 00:48:24,,
4331,gp:AOqpTOHcHoMl9Kt2UZXDUyyAhE8JmS467C4ZWTwMWJA2Qgkjj1H3VlyiRDw0kmsllWw42XW5ZAoOhSQMJbq9hA,christina nicholes,https://play-lh.googleusercontent.com/-S3JcC3qCmvU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclySb0cT96aHbYhXRgC8BoHJxPM2w/photo.jpg,"Love this app. I use it for me, my kids, my classroom. For guided meditation, calming music, bedtime stories.",5,0,4.17,2019-12-20 06:59:49,,
4332,gp:AOqpTOErAF5iJ8X7IlOEMBGMSx--B042FU1763-chEH4FwEfcuBItHaXZ5c9AbACF1A4A28RyZL5bAqp0bnY-A,Jin Q,https://play-lh.googleusercontent.com/-loverZiJ0m4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntpqpwuvegRUNJZhZZ-0_qPOFBRg/photo.jpg,"I love this app, it helps me take a few minutes for myself during the day whether it be to prepare, refocus or unwind.",5,0,4.13,2019-10-22 01:24:54,,
4333,gp:AOqpTOGqoPJdOsLmN-xqYFi7fBL2uyj9vfpGZI5PBNp47SfgYe4atrdgpIISQejS-cHVlRml87HOHLUSvx303w,Kelly Knight,https://play-lh.googleusercontent.com/a-/AOh14GjW-LL4_PUnq6tKofZNPhYUmfGdDDMrNLcLQET9lw,This app is beautiful. I am addicted to the sleep stories. It has made such a difference to my life and I am recommending it to everyone. The 30 day passes you can gift are a great idea too!,5,0,4.10,2019-05-27 07:01:24,,
4334,gp:AOqpTOGWP8U7F7Ghz9pPMttv-66jN2vWk8ftcCDTADhNbhOiLvfleH33K_yw6k8fGDr7C0L5mdren3mmwqREjA,TheReal_Madison Fraser,https://play-lh.googleusercontent.com/a-/AOh14GiSnMVdZKha0yhZZiAUdwikUjo42UGxEH5XmPv-,I really love this app after day one when I first did this after the meditation I was really pleased with the results. This really calmed my mind and didnt have me stressed as I was when I came into the app with. I really recommend this app to everyone. ( Such a good app. ),5,0,4.14.1,2019-11-01 01:01:58,,
4335,gp:AOqpTOFHhEHWPSlE9ltvXj9FXrDvQLCNIQYTUec9HBu_88iVILogL5bB79GTgiJOZ9NZk6tyyeteOLzdRGcHOw,Alice Schott,https://play-lh.googleusercontent.com/a-/AOh14GjLqG0AowUPiMv081O-Rd4RGGRAbIoswZAB49bFwek,"This app is helping me develop a meditation practice, and, in turn, I'm seeing my focus at work improve. I also really appreciate the focus music.",5,0,4.19,2020-02-10 17:56:52,,
4336,gp:AOqpTOE8CwG81Y13dtTC5uTdjbOYAyAxA341FC_e1ZDbZ2311xNGfJNjlqwRx_10Un_i6lH_stxiNuJyeSLjug,Huy Dao,https://play-lh.googleusercontent.com/a-/AOh14Ghdw1Exw9NHAuQK4IL9xeQOF8TNksVGCOiZ-YwEvA,Using it daily right now and it's helped me fall asleep a lot more seamlessly. Only been a week so I haven't noticed improvements elsewhere but I'm sure that'll come down the road.,5,1,4.19,2020-02-20 08:22:48,,
4337,gp:AOqpTOFaYr8XJsjhPeM8SG7ZKfQfkbB5wG4muRqYwF3XLy4F3D54HwgBXsNy7oYg2gmndXPHU8Fu7Y95F79OSQ,Les Tate,https://play-lh.googleusercontent.com/a-/AOh14GhtcDnZSGoUcmOLW-I5N-U-xfJfUpkd6D2MAZyH9g,"Beautiful app. Looks and sounds gorgeous. Lots of heartfelt meditations, thoughtfully arranged. I use it everyday. Just get it and start changing your life! 👍👍😤😤",5,0,4.10,2019-05-31 00:13:55,,
4338,gp:AOqpTOF3Gnsbr35uOizokmWl3-Rj7CWhbaVNndgKm-U9At3FNZfLDKRXRmpPEXZ0JFWIf4HeA-j7vfDZI9jTjg,Jade Badenhorst,https://play-lh.googleusercontent.com/a-/AOh14GhbrOQi1efmkQiDfUTAWJxR5e7b98ww1rOBDgdHW58,"Stop freaking out people, there is tons of free content! Just click the x when prompted for the free trial. (top corner) Then voila, free content.",5,1,4.8.1,2019-05-19 13:44:09,,
4339,gp:AOqpTOHIPbS6SGK7IazS6v-fV9OdFjHUcTzG74KqSU33TyiozdDeCcAWkFs9buXGlYlUpm6Z5c_8mExcxVY1uQ,NotQuinn,https://play-lh.googleusercontent.com/a-/AOh14GiDYp2nLDvPYbFvd-3DGXzb8ILNSz0_MdOc4BL1,I think this is a great way to get into meditation! it can help with a verity of mental health problems. The most important thing to remember is that you need to try rather than just doing what it says.,5,1,4.27.1,2020-06-13 20:58:49,,
4340,gp:AOqpTOFJ5ifOXAkc4UGPa1TRgpUxxGIXkoJDmqUAjgtUOI7OoUbEz61XESTagn-tH30bI7bbqKvfk-WP2c_OOA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really helpful app, helping achieve relaxation in those times of anxiety. Also for sleeplessness, the melodic narrator tones of sleep stories really do help induce sleep.",5,1,4.3.1,2018-12-14 03:46:55,,
4341,gp:AOqpTOGDeALpaBeWFdwrtWKVAvHAaJm2UbdnnvVtKh0HV6iGWPLXZPwV7wU9UambCtjDbCYdbe3n45MUwuR5Yw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,My daughter sent me the link for calm she uses it and thought it would help me. She was right!!! Love it. Helps me start my day out calm and helps me to think sbout things. Good work!!-,5,2,4.6.3,2019-03-26 12:54:29,,
4342,gp:AOqpTOG3skFndINfFUhTFQZXIYeYAtf6lm-okK6K6WH9RhXNSf_WMRE4_BOSTpBJzG2F2Rft2uCan_UCe9FYkQ,Jennifer Rossolille,https://play-lh.googleusercontent.com/-f1-LtniuAjE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDbBMLpFtBDeGOcPmAZEHZ_22Y1g/photo.jpg,"Life Changer. I have used Calm for more than 2 years. Worth every penny. I have extremely reduced anxiety and depression. I have improved relationships die to more patience. LOVE LOVE this app. Have recommended and gifted to multiple people. If you are thinking about it, just do it. You won't regret it if you are serious about trying to make this a daily part of your life.",5,1,4.19,2020-02-07 05:25:26,,
4343,gp:AOqpTOF46Fc7ny4xY6xYBpyVyTzPltIv9gZTLtsFQFgRNeGF4oIApwouGRi6djMjH5rB-4e1_AhLVxPMfN6hvw,Deep Bhakta,https://play-lh.googleusercontent.com/a-/AOh14Gii_oQyctGoZ0vjkfXbz6xDqTMCaq6lLp_3ePJoUw,It is a wonderful app to have on my phone.The appearance of app & narration provided is like effective self-help guide . It is playing a vital function to declutter things during early sobriety . Grateful for all.,5,5,4.20,2020-02-29 15:58:05,,
4344,gp:AOqpTOEN5ryeDz2rQ9ECmbHZ2DzFr78yfYt_GcJfmAE_FtCRJLb-Yu8ZZTMy2zjL1HLMHEm8pZQfApT5SJVb1Q,Kamala Menon,https://play-lh.googleusercontent.com/a-/AOh14GgkA7vylY9H3xQjm2eFmO4OL4vKSj_6y-NF7YRS,it helps me so much I have never been so quiet and focused thank you CALM,5,0,5.7,2020-11-24 05:45:29,,
4345,gp:AOqpTOGcGJDkojcl8y4wC22yQXpxoJWTrdbcpIN9V3OqHeb_LjCuR2voPMZJ-ZV3Vd_5r8mDk2nfg9k0lWHbXg,Katie Schram,https://play-lh.googleusercontent.com/a-/AOh14Gikix5PFA7UiavTt9NRf8-ne2TGD5188MEMJvJH4Q,This app is amazing!! I am able to be more mindful throughout the day and I love the sleep stories and body scans too.,5,1,4.4,2018-12-28 04:38:05,,
4346,gp:AOqpTOGwmTIpGPfgRxmGQ5pGnOxr4cqwaKYdbkc_iHWKz7S8tqS9sBUDtzNOj4SFpdyNJu7nGdxI_fu-nrF71g,Alisha Jackson,https://play-lh.googleusercontent.com/a-/AOh14GjMcGCn47bpJd3HyizmVr672E0aLNlsQq1n9L4Z5w,I love this app!! I would like to see more new Nature music but still gets a 5 star rating because it does all the things I need it to and more! highly recommended!,5,0,4.7,2019-04-09 22:31:20,,
4347,gp:AOqpTOGa6Unv8o9CjedBDb0hTLh-8ZzuCdEiNyrjyxzQTGzEdRXc4ZbB72jbzRSI2qw4ft1p7p3ZdJxg02zMvQ,Kretz1a7,https://play-lh.googleusercontent.com/a-/AOh14GhLpclEeGzTebcr-d7Z9GgIQX2rf7f7Y6zP-hhbBA,"I mostly use the app as a ""white noise"" generator with a timer. I find most of the sound options pleasant and great for meditation or a relaxing break from surrounding environments.",5,1,4.19,2020-02-12 04:22:20,,
4348,gp:AOqpTOGSd6_WTKX8coTU0PX7Q7bp7DBl48tp_izFV1-b4vuffoU9kqIpmZ35bdZmUkyHWUPMVy7pLZHjoLvNiQ,Abby Collins,https://play-lh.googleusercontent.com/a-/AOh14GiCZQZbgaGeEtmJzowHu-MebJHzTpQ_-sMW68Vgzw,"As someone that would lay in bed until sunlight would peek through my windows before I would finally fall asleep, Calm has changed my life. I now peacefully fall asleep and get better sleep than ever. I went from getting 3hrs max sleep to now restfully getting 7+ hours and it's WONDERFUL!",5,0,4.12.1,2019-08-16 12:43:26,,
4349,gp:AOqpTOFoCUTyUkDkILJR4za3QkHWdTUcK0e0D1O7NWw5UA3sV7_Nfrk_jkEKvTUmM-wtny2EYeiV_JFx9xEplw,Larkin Gallina,https://play-lh.googleusercontent.com/-FnbTrcT9H8U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckq70MR31tfvTCTlQWATS9AcEBj-g/photo.jpg,"So relaxing, love the bedtime stories! I learn something while I'm falling asleep. The meditation is great anytime I'm stressed during the day. Highly recommend this app.",5,1,4.11,2019-06-24 15:38:38,,
4350,gp:AOqpTOGgeVfuYmKr5Rp8zDOwiaOpnj60mpEyiTXW-CLWU-W4Op2QSuuMPNF8wVvu5dsNVP-nQpx-2yqhDKpQjg,Mrs. M. Cannon,https://play-lh.googleusercontent.com/a-/AOh14GgC6kV8wHBIpdnXMoEfysBDOyBjj-t6GYqxqz5y,Love this app have busy job as a teacher and by listening to this every evening I am finding my stress levels declining day by day. I could not be without it now.,5,0,4.13,2019-09-11 23:08:47,,
4351,gp:AOqpTOEFUYGUxDRLGL0msymIchNJK9VU5lGACqvNt8CEz1mZfLvB9mlUjvIxvyi3WpCSF3M-JA3xyGu3KmF0xw,kerrirussell1980,https://play-lh.googleusercontent.com/a-/AOh14GgbAdMMekOYahMDPNTIRSNguY19P3QHLod-boY6gg,"I love this app. The daily calm is an easy way to get into good meditation habits, and to build on. And I love the sleep stories for my 5 year old, gets him to sleep in no time.",5,0,5.0,2020-07-21 20:46:35,,
4352,gp:AOqpTOHFLwSte_DVeHB5f_QtqlCbd3IFm0WoaCdrpkqlSDumIoCtZ7Y075BdlVtqcd4-q2es0przwByyQg3fVQ,LegendofMike1,https://play-lh.googleusercontent.com/a-/AOh14GjyJz6DkLdkoYw7-amwVdY4B43o0f223yK1J_KTpQ,"I rate this a five because it really is what it is called, which is calm. Listening for day 1 for gratitude made me feel lighter and feel good for the things that I have, whether its family or electricity. To make everything short, calm is a great app that I think everyone should try 😊",5,0,4.18,2019-12-31 12:48:37,,
4353,gp:AOqpTOFwacgXKsLIMeRHAXGkA2LR4PuwfDiVGLNe3JXj9Etty0DODOr5JqG0agnUr7qottMvZ5_aF9aQa3jItw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have never used meditation before. I started calm about a month ago and I feel that it is helping me to be more aware of myself and my life. Meditation is a great way to start my day and I feel so much better after each session.,5,0,4.4.1,2019-02-08 22:03:45,,
4354,gp:AOqpTOF8dnOF4d8ict1U9W8OW_QxMDIUChOGRX5250l3mmefbDBMUHdsg3w7HBnT0f_i6dcDTmv6gTokps8q5A,Marina Edwards,https://play-lh.googleusercontent.com/a-/AOh14GiZHTqcMX7Whct8xq0NqjEqX2FMZS-WCVCwEc05ylI,Wonderful! And I absolutely love that they support educators! It's a great way to stay calm and focused on the go- and find a meditation or break for 90 seconds to longer bedtime sessions- perfect!,5,1,4.12.1,2019-08-16 14:02:06,,
4355,gp:AOqpTOFIvCnOqwiuLc0y40D-FcRwPFITf9DH0fF7ZiL9hEpyKcRg6XihMXmFX9TxqgsCjfXgBDhMz8GRhO-TPw,Kirstie Yelland,https://play-lh.googleusercontent.com/-eO1DzEMpk88/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmGFPQPCAoe1cGS23bauOUNXLRVrg/photo.jpg,"Incredible app. By far my favourite of all meditation apps. I use it daily and when I forget I notice the difference! The guidance is so heartfelt, calm and seemless and so relevent to modern life.",5,1,4.8,2019-04-29 00:24:33,,
4356,gp:AOqpTOHgMUG6zm430XhA0GBfS0-KC3tnm5gA_pm7Q439sdTQWtcjPIEKdikJD3EkkYJfvMtMlAV7wB1tClpn6Q,Paisley Horton,https://play-lh.googleusercontent.com/-2_VY_XK031M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl965-T679l714m6FBKTHPxv1peqw/photo.jpg,"It helps me when I'm feeling anxiety, stressed out, overwhelemed, emotional. It also helps me meditate when I'm feeling angry and it also helps me relax my mind, body, and soul",5,0,4.13,2019-09-20 12:15:52,,
4357,gp:AOqpTOFBXyne_75psK9jXNFKCgSwmmfu3MzR422eL3DvFx8cJoShOBGf-hHSLkRJd7sqyLTE4D10ULd6dpbTUg,Sohel Jahangir Ahmed,https://play-lh.googleusercontent.com/-qtAYGuVidb0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclMFN1_vx1kWSjBer5W3brdVR09CA/photo.jpg,"Have been using it for while just to listen to the music while working.. Amazed and thankful for keeping so many things to try n use for free.. Absolutely amazing app, compared to the likes.",5,0,,2020-02-27 14:35:54,,
4358,gp:AOqpTOEXruiyQNhobdjFdBIap-63r_sLtkIbP20I2hcmvX5FVhr8AFudGkt-zAb1tejN74fa9ZdKn3zhZpFuDw,Lisa Fullerton,https://play-lh.googleusercontent.com/-cB8UlmqZ-Rs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgwZ_O02MuZ0DFRb-A9xY4Bu4Iuw/photo.jpg,"I have just begun using this app but so far the relaxing meditation is truly working.. this world pandemic we are in right now, we could all use a little get away vs the "" social distancing"" and quarantining... thanks Calm for this terrific app xx",5,1,4.23,2020-04-12 21:32:38,,
4359,gp:AOqpTOFPc3fk1dSI51y_t74LmI9wJzKI7SmyMmi1Ssy6n_yznTyCPU3AC794lxRJRtSsKmLgREmQYVap1t-nHw,Vickey Finnamore,https://play-lh.googleusercontent.com/-jMNHyOeSTsQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckPX0zA12Lmf2wOZkgbdw1deNMGZA/photo.jpg,Wonderful relaxing experience. This app is user friendly. I love that I have many choices of free and purchasable programs.,5,0,4.10.1,2019-06-17 04:50:35,,
